timestamp_utc,ME,NH,VT,CT,RI,SEMA,WCMA,NEMA_BOST
2026-07-24 17:00:00,812.71675,1367.2276666666667,279.14025,3280.833666666667,732.0701666666668,1262.8101666666666,972.505,3104.8864166666667
2026-07-24 18:00:00,840.6404166666666,1417.8304166666667,290.2,3476.6445833333332,790.4567499999999,1382.3862500000002,1095.924,3199.226583333333
2026-07-24 19:00:00,922.4285,1472.7424166666667,328.0541666666667,3734.55125,868.56625,1568.1531666666667,1288.4678333333334,3323.786
2026-07-24 20:00:00,1069.0799166666668,1547.1199166666665,411.74191666666667,3997.5539166666663,988.0800833333333,1803.6915,1560.8978333333334,3451.0625
2026-07-24 21:00:00,1286.2928333333332,1629.8279166666669,527.6330833333333,4174.371749999999,1096.376,2038.2997500000001,1835.5373333333334,3533.5893333333333
2026-07-24 22:00:00,1522.3126666666667,1640.1920833333334,643.0975833333333,4229.385416666667,1163.9108333333334,2140.603,2057.842666666667,3479.629833333333
2026-07-24 23:00:00,1613.012,1575.1394166666666,692.1709166666666,4088.379333333333,1150.7439166666666,2138.0264166666666,2150.7466666666664,3377.909833333333
2026-07-25 00:00:00,1607.8184166666667,1504.7930833333332,698.9182500000001,3921.7220833333336,1124.5638333333334,2088.16275,2123.9745,3275.4600833333334
2026-07-25 01:00:00,1543.0466666666669,1429.3729166666665,676.5389166666668,3719.661083333333,1077.0559166666667,1984.14575,2051.35475,3151.3608333333336
2026-07-25 02:00:00,1436.0195833333335,1309.8325,632.068,3407.7708333333335,995.9040833333333,1825.9766666666667,1901.1355833333334,2967.871416666667
2026-07-25 03:00:00,1326.79675,1186.6585,577.9430833333333,3093.09225,914.4866666666667,1639.24575,1748.46275,2754.2317500000004
2026-07-25 04:00:00,1247.2510833333333,1097.0150833333335,541.8114166666667,2828.1764166666667,844.2199166666666,1495.4795833333335,1617.7981666666667,2583.1806666666666
2026-07-25 05:00:00,1191.4965833333333,1027.0874999999999,517.1139166666667,2619.4419166666667,793.3186666666667,1391.5371666666667,1517.2458333333334,2435.4861666666666
2026-07-25 06:00:00,1156.8871666666666,979.9400833333334,505.78683333333333,2467.5441666666666,754.5360833333333,1320.8348333333333,1445.6395833333333,2319.916333333333
2026-07-25 07:00:00,1137.1505833333333,953.8458333333333,490.6689166666667,2370.7244166666665,731.1714166666667,1278.72675,1410.0505833333334,2254.47
2026-07-25 08:00:00,1135.4824999999998,947.5592499999999,487.44966666666664,2327.244,719.3942499999999,1263.33625,1394.4532499999998,2218.6161666666667
2026-07-25 09:00:00,1144.6459166666666,958.8705833333333,493.86725,2329.08475,715.2795,1267.9934166666667,1383.1514166666666,2223.5544999999997
2026-07-25 10:00:00,1105.4360833333333,992.3251666666666,488.5995833333333,2371.9225,709.0135833333334,1252.7315,1359.5511666666666,2279.94025
2026-07-25 11:00:00,967.7422499999999,1048.2213333333334,447.08525000000003,2452.581083333333,689.5235833333332,1223.7803333333334,1271.4243333333334,2376.508416666667
